,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
1458,JM,Jamaica,Individuals using the Internet (% of population),2017,55.0720670507751,Latin America & Caribbean ,Upper middle income,-76.792,17.9927
1459,JM,Jamaica,Individuals using the Internet (% of population),2016,44.3668563671334,Latin America & Caribbean ,Upper middle income,-76.792,17.9927
1460,JP,Japan,Individuals using the Internet (% of population),2025,,East Asia & Pacific,High income,139.77,35.67
1461,JP,Japan,Individuals using the Internet (% of population),2024,85.54153081,East Asia & Pacific,High income,139.77,35.67
1462,JP,Japan,Individuals using the Internet (% of population),2023,85.00990295,East Asia & Pacific,High income,139.77,35.67
1463,JP,Japan,Individuals using the Internet (% of population),2022,84.92343147,East Asia & Pacific,High income,139.77,35.67
1464,JP,Japan,Individuals using the Internet (% of population),2021,82.91407928,East Asia & Pacific,High income,139.77,35.67
1465,JP,Japan,Individuals using the Internet (% of population),2020,90.21945812,East Asia & Pacific,High income,139.77,35.67
1466,JP,Japan,Individuals using the Internet (% of population),2019,92.7303978145525,East Asia & Pacific,High income,139.77,35.67
1467,JP,Japan,Individuals using the Internet (% of population),2018,88.7463508901772,East Asia & Pacific,High income,139.77,35.67
1468,JP,Japan,Individuals using the Internet (% of population),2017,91.7265472366635,East Asia & Pacific,High income,139.77,35.67
1469,JP,Japan,Individuals using the Internet (% of population),2016,93.1827212821617,East Asia & Pacific,High income,139.77,35.67
1470,JO,Jordan,Individuals using the Internet (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1471,JO,Jordan,Individuals using the Internet (% of population),2024,95.62244985,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1472,JO,Jordan,Individuals using the Internet (% of population),2023,92.53443944,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1473,JO,Jordan,Individuals using the Internet (% of population),2022,90.4999984,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1474,JO,Jordan,Individuals using the Internet (% of population),2021,85.999997,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1475,JO,Jordan,Individuals using the Internet (% of population),2020,78.4178009,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1476,JO,Jordan,Individuals using the Internet (% of population),2019,70.08470154,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1477,JO,Jordan,Individuals using the Internet (% of population),2018,65.2,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1478,JO,Jordan,Individuals using the Internet (% of population),2017,64.5,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1479,JO,Jordan,Individuals using the Internet (% of population),2016,56.15000153,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,35.9263,31.9497
1480,KZ,Kazakhstan,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Upper middle income,71.4382,51.1879
1481,KZ,Kazakhstan,Individuals using the Internet (% of population),2024,93.39167254,Europe & Central Asia,Upper middle income,71.4382,51.1879
1482,KZ,Kazakhstan,Individuals using the Internet (% of population),2023,92.87846096,Europe & Central Asia,Upper middle income,71.4382,51.1879
1483,KZ,Kazakhstan,Individuals using the Internet (% of population),2022,92.29685266,Europe & Central Asia,Upper middle income,71.4382,51.1879
1484,KZ,Kazakhstan,Individuals using the Internet (% of population),2021,90.9239507,Europe & Central Asia,Upper middle income,71.4382,51.1879
1485,KZ,Kazakhstan,Individuals using the Internet (% of population),2020,85.94259898,Europe & Central Asia,Upper middle income,71.4382,51.1879
1486,KZ,Kazakhstan,Individuals using the Internet (% of population),2019,81.8776204746284,Europe & Central Asia,Upper middle income,71.4382,51.1879
1487,KZ,Kazakhstan,Individuals using the Internet (% of population),2018,78.9039190578816,Europe & Central Asia,Upper middle income,71.4382,51.1879
1488,KZ,Kazakhstan,Individuals using the Internet (% of population),2017,76.4267482325439,Europe & Central Asia,Upper middle income,71.4382,51.1879
1489,KZ,Kazakhstan,Individuals using the Internet (% of population),2016,74.5877264735738,Europe & Central Asia,Upper middle income,71.4382,51.1879
1490,KE,Kenya,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1491,KE,Kenya,Individuals using the Internet (% of population),2024,34.97622513,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1492,KE,Kenya,Individuals using the Internet (% of population),2023,32.07040024,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1493,KE,Kenya,Individuals using the Internet (% of population),2022,29.40589905,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1494,KE,Kenya,Individuals using the Internet (% of population),2021,26.96290016,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1495,KE,Kenya,Individuals using the Internet (% of population),2020,24.7227993,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1496,KE,Kenya,Individuals using the Internet (% of population),2019,22.6687733618171,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1497,KE,Kenya,Individuals using the Internet (% of population),2018,19.5,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1498,KE,Kenya,Individuals using the Internet (% of population),2017,17.82710075,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1499,KE,Kenya,Individuals using the Internet (% of population),2016,16.6,Sub-Saharan Africa ,Lower middle income,36.8126,-1.27975
1500,KI,Kiribati,Individuals using the Internet (% of population),2025,,East Asia & Pacific,Lower middle income,172.979,1.32905
1501,KI,Kiribati,Individuals using the Internet (% of population),2024,89.44029999,East Asia & Pacific,Lower middle income,172.979,1.32905
1502,KI,Kiribati,Individuals using the Internet (% of population),2023,88.0,East Asia & Pacific,Lower middle income,172.979,1.32905
1503,KI,Kiribati,Individuals using the Internet (% of population),2022,84.99849701,East Asia & Pacific,Lower middle income,172.979,1.32905
1504,KI,Kiribati,Individuals using the Internet (% of population),2021,67.08760071,East Asia & Pacific,Lower middle income,172.979,1.32905
1505,KI,Kiribati,Individuals using the Internet (% of population),2020,52.95090103,East Asia & Pacific,Lower middle income,172.979,1.32905
1506,KI,Kiribati,Individuals using the Internet (% of population),2019,41.79299927,East Asia & Pacific,Lower middle income,172.979,1.32905
1507,KI,Kiribati,Individuals using the Internet (% of population),2018,32.9864006,East Asia & Pacific,Lower middle income,172.979,1.32905
1508,KI,Kiribati,Individuals using the Internet (% of population),2017,25.30960083,East Asia & Pacific,Lower middle income,172.979,1.32905
1509,KI,Kiribati,Individuals using the Internet (% of population),2016,19.41939926,East Asia & Pacific,Lower middle income,172.979,1.32905
1510,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2025,,East Asia & Pacific,Low income,125.754,39.0319
1511,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2024,,East Asia & Pacific,Low income,125.754,39.0319
1512,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2023,,East Asia & Pacific,Low income,125.754,39.0319
1513,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2022,,East Asia & Pacific,Low income,125.754,39.0319
1514,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2021,,East Asia & Pacific,Low income,125.754,39.0319
1515,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2020,,East Asia & Pacific,Low income,125.754,39.0319
1516,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2019,,East Asia & Pacific,Low income,125.754,39.0319
1517,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2018,,East Asia & Pacific,Low income,125.754,39.0319
1518,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2017,,East Asia & Pacific,Low income,125.754,39.0319
1519,KP,"Korea, Dem. People's Rep.",Individuals using the Internet (% of population),2016,,East Asia & Pacific,Low income,125.754,39.0319
1520,KR,"Korea, Rep.",Individuals using the Internet (% of population),2025,,East Asia & Pacific,High income,126.957,37.5323
1521,KR,"Korea, Rep.",Individuals using the Internet (% of population),2024,97.89563777,East Asia & Pacific,High income,126.957,37.5323
1522,KR,"Korea, Rep.",Individuals using the Internet (% of population),2023,97.41597478,East Asia & Pacific,High income,126.957,37.5323
1523,KR,"Korea, Rep.",Individuals using the Internet (% of population),2022,97.16855335,East Asia & Pacific,High income,126.957,37.5323
1524,KR,"Korea, Rep.",Individuals using the Internet (% of population),2021,97.57132698,East Asia & Pacific,High income,126.957,37.5323
1525,KR,"Korea, Rep.",Individuals using the Internet (% of population),2020,96.50506052,East Asia & Pacific,High income,126.957,37.5323
1526,KR,"Korea, Rep.",Individuals using the Internet (% of population),2019,96.157579184239,East Asia & Pacific,High income,126.957,37.5323
1527,KR,"Korea, Rep.",Individuals using the Internet (% of population),2018,96.0228595797887,East Asia & Pacific,High income,126.957,37.5323
1528,KR,"Korea, Rep.",Individuals using the Internet (% of population),2017,95.0694218761004,East Asia & Pacific,High income,126.957,37.5323
1529,KR,"Korea, Rep.",Individuals using the Internet (% of population),2016,92.8430256796075,East Asia & Pacific,High income,126.957,37.5323
1530,XK,Kosovo,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Upper middle income,20.926,42.565
1531,XK,Kosovo,Individuals using the Internet (% of population),2024,,Europe & Central Asia,Upper middle income,20.926,42.565
1532,XK,Kosovo,Individuals using the Internet (% of population),2023,,Europe & Central Asia,Upper middle income,20.926,42.565
1533,XK,Kosovo,Individuals using the Internet (% of population),2022,,Europe & Central Asia,Upper middle income,20.926,42.565
1534,XK,Kosovo,Individuals using the Internet (% of population),2021,,Europe & Central Asia,Upper middle income,20.926,42.565
1535,XK,Kosovo,Individuals using the Internet (% of population),2020,,Europe & Central Asia,Upper middle income,20.926,42.565
1536,XK,Kosovo,Individuals using the Internet (% of population),2019,,Europe & Central Asia,Upper middle income,20.926,42.565
1537,XK,Kosovo,Individuals using the Internet (% of population),2018,89.4430319734879,Europe & Central Asia,Upper middle income,20.926,42.565
1538,XK,Kosovo,Individuals using the Internet (% of population),2017,83.8935968102791,Europe & Central Asia,Upper middle income,20.926,42.565
1539,XK,Kosovo,Individuals using the Internet (% of population),2016,,Europe & Central Asia,Upper middle income,20.926,42.565
1540,KW,Kuwait,Individuals using the Internet (% of population),2025,100.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1541,KW,Kuwait,Individuals using the Internet (% of population),2024,99.74729919,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1542,KW,Kuwait,Individuals using the Internet (% of population),2023,99.74731125,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1543,KW,Kuwait,Individuals using the Internet (% of population),2022,99.74729919,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1544,KW,Kuwait,Individuals using the Internet (% of population),2021,99.7,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1545,KW,Kuwait,Individuals using the Internet (% of population),2020,99.10587017,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1546,KW,Kuwait,Individuals using the Internet (% of population),2019,99.5426764518489,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1547,KW,Kuwait,Individuals using the Internet (% of population),2018,99.5988495907557,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1548,KW,Kuwait,Individuals using the Internet (% of population),2017,97.9999893344615,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1549,KW,Kuwait,Individuals using the Internet (% of population),2016,85.59999847,"Middle East, North Africa, Afghanistan & Pakistan",High income,47.9824,29.3721
1550,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Lower middle income,74.6057,42.8851
1551,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2024,92.0286026,Europe & Central Asia,Lower middle income,74.6057,42.8851
1552,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2023,91.04440308,Europe & Central Asia,Lower middle income,74.6057,42.8851
1553,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2022,84.1937027,Europe & Central Asia,Lower middle income,74.6057,42.8851
1554,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2021,77.11769867,Europe & Central Asia,Lower middle income,74.6057,42.8851
1555,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2020,72.0,Europe & Central Asia,Lower middle income,74.6057,42.8851
1556,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2019,64.1,Europe & Central Asia,Lower middle income,74.6057,42.8851
1557,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2018,62.8,Europe & Central Asia,Lower middle income,74.6057,42.8851
1558,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2017,50.80530167,Europe & Central Asia,Lower middle income,74.6057,42.8851
1559,KG,Kyrgyz Republic,Individuals using the Internet (% of population),2016,40.52619934,Europe & Central Asia,Lower middle income,74.6057,42.8851
1560,LA,Lao PDR,Individuals using the Internet (% of population),2025,,East Asia & Pacific,Lower middle income,102.177,18.5826
1561,LA,Lao PDR,Individuals using the Internet (% of population),2024,65.59269714,East Asia & Pacific,Lower middle income,102.177,18.5826
1562,LA,Lao PDR,Individuals using the Internet (% of population),2023,64.39800262,East Asia & Pacific,Lower middle income,102.177,18.5826
1563,LA,Lao PDR,Individuals using the Internet (% of population),2022,64.54000092,East Asia & Pacific,Lower middle income,102.177,18.5826
1564,LA,Lao PDR,Individuals using the Internet (% of population),2021,62.0,East Asia & Pacific,Lower middle income,102.177,18.5826
1565,LA,Lao PDR,Individuals using the Internet (% of population),2020,54.0,East Asia & Pacific,Lower middle income,102.177,18.5826
1566,LA,Lao PDR,Individuals using the Internet (% of population),2019,47.03229904,East Asia & Pacific,Lower middle income,102.177,18.5826
1567,LA,Lao PDR,Individuals using the Internet (% of population),2018,36.27130127,East Asia & Pacific,Lower middle income,102.177,18.5826
1568,LA,Lao PDR,Individuals using the Internet (% of population),2017,25.51040077,East Asia & Pacific,Lower middle income,102.177,18.5826
1569,LA,Lao PDR,Individuals using the Internet (% of population),2016,21.87000084,East Asia & Pacific,Lower middle income,102.177,18.5826
1570,LV,Latvia,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,24.1048,56.9465
1571,LV,Latvia,Individuals using the Internet (% of population),2024,92.70757011,Europe & Central Asia,High income,24.1048,56.9465
1572,LV,Latvia,Individuals using the Internet (% of population),2023,92.18791291,Europe & Central Asia,High income,24.1048,56.9465
1573,LV,Latvia,Individuals using the Internet (% of population),2022,91.03009059,Europe & Central Asia,High income,24.1048,56.9465
1574,LV,Latvia,Individuals using the Internet (% of population),2021,91.17964988,Europe & Central Asia,High income,24.1048,56.9465
1575,LV,Latvia,Individuals using the Internet (% of population),2020,88.89796078,Europe & Central Asia,High income,24.1048,56.9465
1576,LV,Latvia,Individuals using the Internet (% of population),2019,86.13545644343,Europe & Central Asia,High income,24.1048,56.9465
1577,LV,Latvia,Individuals using the Internet (% of population),2018,83.5771748630956,Europe & Central Asia,High income,24.1048,56.9465
1578,LV,Latvia,Individuals using the Internet (% of population),2017,80.1140770037369,Europe & Central Asia,High income,24.1048,56.9465
1579,LV,Latvia,Individuals using the Internet (% of population),2016,79.8420977843089,Europe & Central Asia,High income,24.1048,56.9465
1580,LB,Lebanon,Individuals using the Internet (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1581,LB,Lebanon,Individuals using the Internet (% of population),2024,80.63400269,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1582,LB,Lebanon,Individuals using the Internet (% of population),2023,81.7059021,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1583,LB,Lebanon,Individuals using the Internet (% of population),2022,81.46479797,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1584,LB,Lebanon,Individuals using the Internet (% of population),2021,82.65599823,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1585,LB,Lebanon,Individuals using the Internet (% of population),2020,82.0664978,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1586,LB,Lebanon,Individuals using the Internet (% of population),2019,81.48120117,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1587,LB,Lebanon,Individuals using the Internet (% of population),2018,80.90000153,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1588,LB,Lebanon,Individuals using the Internet (% of population),2017,78.18080139,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1589,LB,Lebanon,Individuals using the Internet (% of population),2016,76.11000061,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,35.5134,33.8872
1590,LS,Lesotho,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1591,LS,Lesotho,Individuals using the Internet (% of population),2024,51.79660034,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1592,LS,Lesotho,Individuals using the Internet (% of population),2023,48.98590088,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1593,LS,Lesotho,Individuals using the Internet (% of population),2022,48.06959915,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1594,LS,Lesotho,Individuals using the Internet (% of population),2021,45.05670166,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1595,LS,Lesotho,Individuals using the Internet (% of population),2020,43.65750122,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1596,LS,Lesotho,Individuals using the Internet (% of population),2019,42.301733569273,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1597,LS,Lesotho,Individuals using the Internet (% of population),2018,40.79999924,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1598,LS,Lesotho,Individuals using the Internet (% of population),2017,39.0,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1599,LS,Lesotho,Individuals using the Internet (% of population),2016,32.4538569477365,Sub-Saharan Africa ,Lower middle income,27.7167,-29.5208
1600,LR,Liberia,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1601,LR,Liberia,Individuals using the Internet (% of population),2024,32.23360062,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1602,LR,Liberia,Individuals using the Internet (% of population),2023,31.22410011,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1603,LR,Liberia,Individuals using the Internet (% of population),2022,30.38010025,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1604,LR,Liberia,Individuals using the Internet (% of population),2021,26.38229942,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1605,LR,Liberia,Individuals using the Internet (% of population),2020,22.91069984,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1606,LR,Liberia,Individuals using the Internet (% of population),2019,19.89579964,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1607,LR,Liberia,Individuals using the Internet (% of population),2018,17.27770042,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1608,LR,Liberia,Individuals using the Internet (% of population),2017,16.29999924,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1609,LR,Liberia,Individuals using the Internet (% of population),2016,15.69999981,Sub-Saharan Africa ,Low income,-10.7957,6.30039
1610,LY,Libya,Individuals using the Internet (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1611,LY,Libya,Individuals using the Internet (% of population),2024,81.95449829,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1612,LY,Libya,Individuals using the Internet (% of population),2023,82.10469818,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1613,LY,Libya,Individuals using the Internet (% of population),2022,80.64720154,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1614,LY,Libya,Individuals using the Internet (% of population),2021,77.438797,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1615,LY,Libya,Individuals using the Internet (% of population),2020,74.35810089,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1616,LY,Libya,Individuals using the Internet (% of population),2019,71.40409851,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1617,LY,Libya,Individuals using the Internet (% of population),2018,47.5,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1618,LY,Libya,Individuals using the Internet (% of population),2017,47.5,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1619,LY,Libya,Individuals using the Internet (% of population),2016,35.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,13.1072,32.8578
1620,LI,Liechtenstein,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,9.52148,47.1411
1621,LI,Liechtenstein,Individuals using the Internet (% of population),2024,98.2641983,Europe & Central Asia,High income,9.52148,47.1411
1622,LI,Liechtenstein,Individuals using the Internet (% of population),2023,98.13230133,Europe & Central Asia,High income,9.52148,47.1411
1623,LI,Liechtenstein,Individuals using the Internet (% of population),2022,97.88069916,Europe & Central Asia,High income,9.52148,47.1411
1624,LI,Liechtenstein,Individuals using the Internet (% of population),2021,95.56939697,Europe & Central Asia,High income,9.52148,47.1411
1625,LI,Liechtenstein,Individuals using the Internet (% of population),2020,94.34999847,Europe & Central Asia,High income,9.52148,47.1411
1626,LI,Liechtenstein,Individuals using the Internet (% of population),2019,93.14610291,Europe & Central Asia,High income,9.52148,47.1411
1627,LI,Liechtenstein,Individuals using the Internet (% of population),2018,,Europe & Central Asia,High income,9.52148,47.1411
1628,LI,Liechtenstein,Individuals using the Internet (% of population),2017,99.54660034,Europe & Central Asia,High income,9.52148,47.1411
1629,LI,Liechtenstein,Individuals using the Internet (% of population),2016,98.09390259,Europe & Central Asia,High income,9.52148,47.1411
1630,LT,Lithuania,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,25.2799,54.6896
1631,LT,Lithuania,Individuals using the Internet (% of population),2024,89.16116293,Europe & Central Asia,High income,25.2799,54.6896
1632,LT,Lithuania,Individuals using the Internet (% of population),2023,88.50287484,Europe & Central Asia,High income,25.2799,54.6896
1633,LT,Lithuania,Individuals using the Internet (% of population),2022,87.72420219,Europe & Central Asia,High income,25.2799,54.6896
1634,LT,Lithuania,Individuals using the Internet (% of population),2021,86.93054425,Europe & Central Asia,High income,25.2799,54.6896
1635,LT,Lithuania,Individuals using the Internet (% of population),2020,83.05554724,Europe & Central Asia,High income,25.2799,54.6896
1636,LT,Lithuania,Individuals using the Internet (% of population),2019,81.5818683764046,Europe & Central Asia,High income,25.2799,54.6896
1637,LT,Lithuania,Individuals using the Internet (% of population),2018,79.7225827680518,Europe & Central Asia,High income,25.2799,54.6896
1638,LT,Lithuania,Individuals using the Internet (% of population),2017,77.6152565124514,Europe & Central Asia,High income,25.2799,54.6896
1639,LT,Lithuania,Individuals using the Internet (% of population),2016,74.3766455618662,Europe & Central Asia,High income,25.2799,54.6896
1640,LU,Luxembourg,Individuals using the Internet (% of population),2025,99.12902211,Europe & Central Asia,High income,6.1296,49.61
1641,LU,Luxembourg,Individuals using the Internet (% of population),2024,98.7606147,Europe & Central Asia,High income,6.1296,49.61
1642,LU,Luxembourg,Individuals using the Internet (% of population),2023,99.34785707,Europe & Central Asia,High income,6.1296,49.61
1643,LU,Luxembourg,Individuals using the Internet (% of population),2022,98.24203749,Europe & Central Asia,High income,6.1296,49.61
1644,LU,Luxembourg,Individuals using the Internet (% of population),2021,98.66086333,Europe & Central Asia,High income,6.1296,49.61
1645,LU,Luxembourg,Individuals using the Internet (% of population),2020,98.45962893,Europe & Central Asia,High income,6.1296,49.61
1646,LU,Luxembourg,Individuals using the Internet (% of population),2019,97.120635693272,Europe & Central Asia,High income,6.1296,49.61
1647,LU,Luxembourg,Individuals using the Internet (% of population),2018,97.061298705829,Europe & Central Asia,High income,6.1296,49.61
1648,LU,Luxembourg,Individuals using the Internet (% of population),2017,97.3629603241751,Europe & Central Asia,High income,6.1296,49.61
1649,LU,Luxembourg,Individuals using the Internet (% of population),2016,98.1366986657616,Europe & Central Asia,High income,6.1296,49.61
1650,MO,"Macao SAR, China",Individuals using the Internet (% of population),2025,,East Asia & Pacific,High income,113.55,22.1667
1651,MO,"Macao SAR, China",Individuals using the Internet (% of population),2024,89.82640076,East Asia & Pacific,High income,113.55,22.1667
1652,MO,"Macao SAR, China",Individuals using the Internet (% of population),2023,89.82640076,East Asia & Pacific,High income,113.55,22.1667
1653,MO,"Macao SAR, China",Individuals using the Internet (% of population),2022,89.48549652,East Asia & Pacific,High income,113.55,22.1667
1654,MO,"Macao SAR, China",Individuals using the Internet (% of population),2021,88.46810492,East Asia & Pacific,High income,113.55,22.1667
1655,MO,"Macao SAR, China",Individuals using the Internet (% of population),2020,87.46230316,East Asia & Pacific,High income,113.55,22.1667
1656,MO,"Macao SAR, China",Individuals using the Internet (% of population),2019,86.4679257062588,East Asia & Pacific,High income,113.55,22.1667
1657,MO,"Macao SAR, China",Individuals using the Internet (% of population),2018,83.7940896091516,East Asia & Pacific,High income,113.55,22.1667
1658,MO,"Macao SAR, China",Individuals using the Internet (% of population),2017,83.1740890688259,East Asia & Pacific,High income,113.55,22.1667
1659,MO,"Macao SAR, China",Individuals using the Internet (% of population),2016,81.6429854646415,East Asia & Pacific,High income,113.55,22.1667
1660,MG,Madagascar,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1661,MG,Madagascar,Individuals using the Internet (% of population),2024,18.67790031,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1662,MG,Madagascar,Individuals using the Internet (% of population),2023,18.24080086,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1663,MG,Madagascar,Individuals using the Internet (% of population),2022,17.81170082,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1664,MG,Madagascar,Individuals using the Internet (% of population),2021,13.74590015,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1665,MG,Madagascar,Individuals using the Internet (% of population),2020,11.35470009,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1666,MG,Madagascar,Individuals using the Internet (% of population),2019,9.379400253,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1667,MG,Madagascar,Individuals using the Internet (% of population),2018,7.747799873,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1668,MG,Madagascar,Individuals using the Internet (% of population),2017,6.406000137,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1669,MG,Madagascar,Individuals using the Internet (% of population),2016,4.713699818,Sub-Saharan Africa ,Low income,45.7167,-20.4667
1670,MW,Malawi,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1671,MW,Malawi,Individuals using the Internet (% of population),2024,18.96159935,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1672,MW,Malawi,Individuals using the Internet (% of population),2023,17.98810346,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1673,MW,Malawi,Individuals using the Internet (% of population),2022,16.84830093,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1674,MW,Malawi,Individuals using the Internet (% of population),2021,15.30300045,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1675,MW,Malawi,Individuals using the Internet (% of population),2020,13.89949989,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1676,MW,Malawi,Individuals using the Internet (% of population),2019,11.05860043,Sub-Saharan Africa ,Low income,33.7703,-13.9899
1677,MW,Malawi,Individuals using the Internet (% of population),2018,8.798299789,Sub-Saharan Africa ,Low income,33.7703,-13.9899
